data,hora,Casa,resultado,visitante,Jornada,link,numero,evento,numero2,evento2,nome,nome2
2022-10-30,15:30,Boavista,2-2,FC Vizela,J11,2-2,,,25,,,Mohamed Aidara
2022-10-30,15:30,Boavista,2-2,FC Vizela,J11,2-2,,,23,,,Osama Rashid
2022-10-30,15:30,Boavista,2-2,FC Vizela,J11,2-2,,,70,,,Alejandro Alvarado
2022-10-30,15:30,Boavista,2-2,FC Vizela,J11,2-2,,,17,Entrou 85/,,Diego Rosa
2022-10-30,15:30,Boavista,2-2,FC Vizela,J11,2-2,,,90,Entrou 75/,,Friday Etim
2022-10-30,15:30,Boavista,2-2,FC Vizela,J11,2-2,,,29,Entrou 85/,,Andrés Sarmiento
2022-10-30,15:30,Boavista,2-2,FC Vizela,J11,2-2,,,79,Entrou 53/,,Nuno Moreira
2022-10-30,15:30,Boavista,2-2,FC Vizela,J11,2-2,,,,,,Álvaro Pacheco
2022-10-29,20:30,FC Arouca,1-0,Sporting,J11,1-0,12,Amarelo 74 /,,,de Arruabarrena,
2022-10-29,20:30,FC Arouca,1-0,Sporting,J11,1-0,28,Amarelo 90+6 /,,,Tiago Esgaio,
2022-10-29,20:30,FC Arouca,1-0,Sporting,J11,1-0,3,Amarelo 27 /,,,Jerome Opoku,
2022-10-29,20:30,FC Arouca,1-0,Sporting,J11,1-0,13,Golo 47  /,,,João Basso (C),
2022-10-29,20:30,FC Arouca,1-0,Sporting,J11,1-0,6,,,,Mateus Quaresma,
2022-10-29,20:30,FC Arouca,1-0,Sporting,J11,1-0,23,,,,Ismaila Soro,
2022-10-29,20:30,FC Arouca,1-0,Sporting,J11,1-0,10,Amarelo 67 /Saiu 72/,,,Alan Ruiz,
2022-10-29,20:30,FC Arouca,1-0,Sporting,J11,1-0,5,Assistencia 47  /Amarelo 3 /Saiu 89/,,,David Simão,
2022-10-29,20:30,FC Arouca,1-0,Sporting,J11,1-0,7,Saiu 64/,,,André Bukia,
2022-10-29,20:30,FC Arouca,1-0,Sporting,J11,1-0,15,Saiu 89/,,,Oday Dabbagh,
2022-10-29,20:30,FC Arouca,1-0,Sporting,J11,1-0,11,,,,Antony Alves,
2022-10-29,20:30,FC Arouca,1-0,Sporting,J11,1-0,92,,,,João Valido,
2022-10-29,20:30,FC Arouca,1-0,Sporting,J11,1-0,21,,,,Bogdan Milovanov,
2022-10-29,20:30,FC Arouca,1-0,Sporting,J11,1-0,44,Entrou 72/,,,Nino Galovic,
2022-10-29,20:30,FC Arouca,1-0,Sporting,J11,1-0,14,Entrou 89/,,,Uri Busquets,
2022-10-29,20:30,FC Arouca,1-0,Sporting,J11,1-0,2,Entrou 71/,,,Morlaye Sylla,
2022-10-29,20:30,FC Arouca,1-0,Sporting,J11,1-0,17,,,,Yaw Moses,
2022-10-29,20:30,FC Arouca,1-0,Sporting,J11,1-0,8,Entrou 64/,,,Arsénio Nunes,
2022-10-29,20:30,FC Arouca,1-0,Sporting,J11,1-0,9,,,,Bruno Marques,
2022-10-29,20:30,FC Arouca,1-0,Sporting,J11,1-0,19,Entrou 89/,,,Rafa Mújica,
2022-10-29,20:30,FC Arouca,1-0,Sporting,J11,1-0,,,,,Armando Evangelista,
2022-10-29,20:30,FC Arouca,1-0,Sporting,J11,1-0,,,1,,,Antonio Adán
2022-10-29,20:30,FC Arouca,1-0,Sporting,J11,1-0,,,25,Amarelo 30 /Saiu 54/,,Gonçalo Inácio
2022-10-29,20:30,FC Arouca,1-0,Sporting,J11,1-0,,,4,Amarelo 90+7 /,,Sebastián Coates (C)
2022-10-29,20:30,FC Arouca,1-0,Sporting,J11,1-0,,,2,,,Matheus Reis
2022-10-29,20:30,FC Arouca,1-0,Sporting,J11,1-0,,,47,Saiu 53/,,Ricardo Esgaio
2022-10-29,20:30,FC Arouca,1-0,Sporting,J11,1-0,,,28,,,Pedro Gonçalves
2022-10-29,20:30,FC Arouca,1-0,Sporting,J11,1-0,,,84,Saiu 53/,,Dário Essugo
2022-10-29,20:30,FC Arouca,1-0,Sporting,J11,1-0,,,71,Saiu 58/,,Flávio Nazinho
2022-10-29,20:30,FC Arouca,1-0,Sporting,J11,1-0,,,17,,,Francisco Trincão
2022-10-29,20:30,FC Arouca,1-0,Sporting,J11,1-0,,,16,Saiu 58/,,Rochinha
2022-10-29,20:30,FC Arouca,1-0,Sporting,J11,1-0,,,33,,,Arthur Gomes
2022-10-29,20:30,FC Arouca,1-0,Sporting,J11,1-0,,,12,,,Franco Israel
2022-10-29,20:30,FC Arouca,1-0,Sporting,J11,1-0,,,24,Entrou 53/,,Pedro Porro
2022-10-29,20:30,FC Arouca,1-0,Sporting,J11,1-0,,,3,Entrou 54/,,Jeremiah St. Juste
2022-10-29,20:30,FC Arouca,1-0,Sporting,J11,1-0,,,63,,,José Marsà
2022-10-29,20:30,FC Arouca,1-0,Sporting,J11,1-0,,,11,Entrou 58/Amarelo 31 /,,Nuno Santos
2022-10-29,20:30,FC Arouca,1-0,Sporting,J11,1-0,,,6,,,Sotiris Alexandropoulos
2022-10-29,20:30,FC Arouca,1-0,Sporting,J11,1-0,,,15,Entrou 53/,,Manuel Ugarte
2022-10-29,20:30,FC Arouca,1-0,Sporting,J11,1-0,,,77,,,Jovane Cabral
2022-10-29,20:30,FC Arouca,1-0,Sporting,J11,1-0,,,10,Entrou 58/,,Marcus Edwards
2022-10-29,20:30,FC Arouca,1-0,Sporting,J11,1-0,,,,,,Rúben Amorim
2022-10-29,18:00,Benfica,5-0,GD Chaves,J11,5-0,99,,,,Odysseas Vlachodimos,
2022-10-29,18:00,Benfica,5-0,GD Chaves,J11,5-0,6,Saiu 63/,,,Alexander Bah,
2022-10-29,18:00,Benfica,5-0,GD Chaves,J11,5-0,30,Amarelo 31 /,,,Nicolás Otamendi,
2022-10-29,18:00,Benfica,5-0,GD Chaves,J11,5-0,66,,,,António Silva,
2022-10-29,18:00,Benfica,5-0,GD Chaves,J11,5-0,3,Golo 10  /,,,Álex Grimaldo,
2022-10-29,18:00,Benfica,5-0,GD Chaves,J11,5-0,8,Amarelo 31 /Saiu 89/,,,Fredrik Aursnes,
2022-10-29,18:00,Benfica,5-0,GD Chaves,J11,5-0,13,Assistencia 81  /,,,Enzo Fernández,
2022-10-29,18:00,Benfica,5-0,GD Chaves,J11,5-0,7,Golo 2  /Saiu 72/,,,David Neres,
2022-10-29,18:00,Benfica,5-0,GD Chaves,J11,5-0,27,Golo 90+3  /,,,Rafa Silva,
2022-10-29,18:00,Benfica,5-0,GD Chaves,J11,5-0,20,Saiu 63/,,,João Mário,
2022-10-29,18:00,Benfica,5-0,GD Chaves,J11,5-0,88,Golo 37  /Saiu 72/,,,Gonçalo Ramos,
2022-10-29,18:00,Benfica,5-0,GD Chaves,J11,5-0,77,,,,Helton Leite,
2022-10-29,18:00,Benfica,5-0,GD Chaves,J11,5-0,2,Entrou 63/,,,Gilberto,
2022-10-29,18:00,Benfica,5-0,GD Chaves,J11,5-0,25,,,,John Brooks,
2022-10-29,18:00,Benfica,5-0,GD Chaves,J11,5-0,38,,,,João Victor,
2022-10-29,18:00,Benfica,5-0,GD Chaves,J11,5-0,23,,,,Mihailo Ristic,
2022-10-29,18:00,Benfica,5-0,GD Chaves,J11,5-0,61,Entrou 63/,,,Florentino Luís,
2022-10-29,18:00,Benfica,5-0,GD Chaves,J11,5-0,22,Entrou 89/,,,Chiquinho,
2022-10-29,18:00,Benfica,5-0,GD Chaves,J11,5-0,17,Entrou 72/,,,Diogo Gonçalves,
2022-10-29,18:00,Benfica,5-0,GD Chaves,J11,5-0,33,Entrou 72/Golo 81  /,,,Petar Musa,
2022-10-29,18:00,Benfica,5-0,GD Chaves,J11,5-0,,,,,Roger Schmidt,
2022-10-29,18:00,Benfica,5-0,GD Chaves,J11,5-0,,,1,,,Paulo Vítor
2022-10-29,18:00,Benfica,5-0,GD Chaves,J11,5-0,,,77,,,João Correia
2022-10-29,18:00,Benfica,5-0,GD Chaves,J11,5-0,,,3,,,Nélson Monte
2022-10-29,18:00,Benfica,5-0,GD Chaves,J11,5-0,,,19,,,Steven Vitória
2022-10-29,18:00,Benfica,5-0,GD Chaves,J11,5-0,,,44,,,João Queirós
2022-10-29,18:00,Benfica,5-0,GD Chaves,J11,5-0,,,8,Saiu 76/,,João Mendes
2022-10-29,18:00,Benfica,5-0,GD Chaves,J11,5-0,,,10,,,João Teixeira
2022-10-29,18:00,Benfica,5-0,GD Chaves,J11,5-0,,,21,Amarelo 41 /Saiu 76/,,Ricardo Guima
2022-10-29,18:00,Benfica,5-0,GD Chaves,J11,5-0,,,28,Saiu 63/,,Jonny Arriba
2022-10-29,18:00,Benfica,5-0,GD Chaves,J11,5-0,,,23,Saiu 46/,,Héctor Hernández
2022-10-29,18:00,Benfica,5-0,GD Chaves,J11,5-0,,,17,Amarelo 44 /Saiu 46/,,Issah Abass
2022-10-29,18:00,Benfica,5-0,GD Chaves,J11,5-0,,,31,,,Rodrigo Moura
2022-10-29,18:00,Benfica,5-0,GD Chaves,J11,5-0,,,24,Entrou 76/,,Eduardo Borges
2022-10-29,18:00,Benfica,5-0,GD Chaves,J11,5-0,,,26,,,Carlos Ponck
2022-10-29,18:00,Benfica,5-0,GD Chaves,J11,5-0,,,73,Entrou 76/,,Benny Sousa
2022-10-29,18:00,Benfica,5-0,GD Chaves,J11,5-0,,,70,,,Hélder Morim
2022-10-29,18:00,Benfica,5-0,GD Chaves,J11,5-0,,,16,Entrou 46/,,Euller Silva
2022-10-29,18:00,Benfica,5-0,GD Chaves,J11,5-0,,,7,Entrou 63/,,Luther Singh
2022-10-29,18:00,Benfica,5-0,GD Chaves,J11,5-0,,,20,Entrou 46/,,Juninho Vieira
2022-10-29,18:00,Benfica,5-0,GD Chaves,J11,5-0,,,95,,,Jô Batista
2022-10-29,18:00,Benfica,5-0,GD Chaves,J11,5-0,,,,,,Vítor Campelos
2022-10-29,15:30,Santa Clara,1-1,FC Porto,J11,1-1,12,,,,Gabriel Batista,
2022-10-29,15:30,Santa Clara,1-1,FC Porto,J11,1-1,95,Saiu 74/,,,Pierre Sagna (C),
2022-10-29,15:30,Santa Clara,1-1,FC Porto,J11,1-1,4,Golo 83  /Amarelo 13 /,,,Kennedy Boateng,
2022-10-29,15:30,Santa Clara,1-1,FC Porto,J11,1-1,17,Amarelo 16 /,,,Cristian Tassano,
2022-10-29,15:30,Santa Clara,1-1,FC Porto,J11,1-1,32,Saiu 74/,,,MT,
2022-10-29,15:30,Santa Clara,1-1,FC Porto,J11,1-1,20,Saiu 59/,,,Adriano Firmino,
2022-10-29,15:30,Santa Clara,1-1,FC Porto,J11,1-1,80,Amarelo 90+3 /,,,Victor Bobsin,
2022-10-29,15:30,Santa Clara,1-1,FC Porto,J11,1-1,49,Saiu 70/,,,Gabriel Silva,
2022-10-29,15:30,Santa Clara,1-1,FC Porto,J11,1-1,19,,,,Bruno Almeida,
2022-10-29,15:30,Santa Clara,1-1,FC Porto,J11,1-1,10,,,,Ricardinho,
2022-10-29,15:30,Santa Clara,1-1,FC Porto,J11,1-1,9,Saiu 59/,,,Kyosuke Tagawa,
2022-10-29,15:30,Santa Clara,1-1,FC Porto,J11,1-1,1,,,,Ricardo Fernandes,
2022-10-29,15:30,Santa Clara,1-1,FC Porto,J11,1-1,13,,,,Diogo Calila,
2022-10-29,15:30,Santa Clara,1-1,FC Porto,J11,1-1,43,,,,Paulo Eduardo,
2022-10-29,15:30,Santa Clara,1-1,FC Porto,J11,1-1,3,Entrou 74/Assistencia 83  /,,,Xavi Quintillà,
2022-10-29,15:30,Santa Clara,1-1,FC Porto,J11,1-1,15,Entrou 59/,,,Rodrigo Valente,
2022-10-29,15:30,Santa Clara,1-1,FC Porto,J11,1-1,35,,,,Pedro Bicalho,
2022-10-29,15:30,Santa Clara,1-1,FC Porto,J11,1-1,21,Entrou 74/,,,Andrezinho,
2022-10-29,15:30,Santa Clara,1-1,FC Porto,J11,1-1,39,Entrou 59/Amarelo 61 /,,,Matheus Babi,
2022-10-29,15:30,Santa Clara,1-1,FC Porto,J11,1-1,37,Entrou 70/,,,Rildo,
2022-10-29,15:30,Santa Clara,1-1,FC Porto,J11,1-1,,,,,Mário Silva,
2022-10-29,15:30,Santa Clara,1-1,FC Porto,J11,1-1,,,99,,,Diogo Costa
2022-10-29,15:30,Santa Clara,1-1,FC Porto,J11,1-1,,,11,Saiu 90+3/,,Pepê
2022-10-29,15:30,Santa Clara,1-1,FC Porto,J11,1-1,,,2,Golo 3  /,,Fábio Cardoso
2022-10-29,15:30,Santa Clara,1-1,FC Porto,J11,1-1,,,4,,,David Carmo
2022-10-29,15:30,Santa Clara,1-1,FC Porto,J11,1-1,,,12,Saiu 90+3/,,Zaidu Sanusi
2022-10-29,15:30,Santa Clara,1-1,FC Porto,J11,1-1,,,25,,,Otávio (C)
2022-10-29,15:30,Santa Clara,1-1,FC Porto,J11,1-1,,,8,,,Matheus Uribe
2022-10-29,15:30,Santa Clara,1-1,FC Porto,J11,1-1,,,28,Assistencia 3  /Saiu 69/,,Bruno Costa
2022-10-29,15:30,Santa Clara,1-1,FC Porto,J11,1-1,,,13,Saiu 80/,,Wenderson Galeno
2022-10-29,15:30,Santa Clara,1-1,FC Porto,J11,1-1,,,9,,,Mehdi Taremi
2022-10-29,15:30,Santa Clara,1-1,FC Porto,J11,1-1,,,30,Amarelo 65 /Saiu 69/,,Evanilson
2022-10-29,15:30,Santa Clara,1-1,FC Porto,J11,1-1,,,14,,,Cláudio Ramos
2022-10-29,15:30,Santa Clara,1-1,FC Porto,J11,1-1,,,17,Entrou 69/,,Rodrigo Conceição
2022-10-29,15:30,Santa Clara,1-1,FC Porto,J11,1-1,,,5,,,Iván Marcano
2022-10-29,15:30,Santa Clara,1-1,FC Porto,J11,1-1,,,22,,,Wendell
2022-10-29,15:30,Santa Clara,1-1,FC Porto,J11,1-1,,,16,Entrou 90+3/,,Marko Grujic
2022-10-29,15:30,Santa Clara,1-1,FC Porto,J11,1-1,,,87,,,Bernardo Folha
2022-10-29,15:30,Santa Clara,1-1,FC Porto,J11,1-1,,,70,Entrou 80/,,Gonçalo Borges
2022-10-29,15:30,Santa Clara,1-1,FC Porto,J11,1-1,,,19,Entrou 90+3/,,Danny Namaso
2022-10-29,15:30,Santa Clara,1-1,FC Porto,J11,1-1,,,29,Entrou 69/,,Toni Martínez
2022-10-29,15:30,Santa Clara,1-1,FC Porto,J11,1-1,,,,,,Sérgio Conceição
2022-10-28,20:15,Paços de Ferreira,0-1,Marítimo,J11,0-1,1,,,,Jordi Martins,
2022-10-28,20:15,Paços de Ferreira,0-1,Marítimo,J11,0-1,29,Saiu 46/,,,Fernando Fonseca,
2022-10-28,20:15,Paços de Ferreira,0-1,Marítimo,J11,0-1,32,,,,Flávio Ramos,
2022-10-28,20:15,Paços de Ferreira,0-1,Marítimo,J11,0-1,34,,,,Tiago Ilori,
2022-10-28,20:15,Paços de Ferreira,0-1,Marítimo,J11,0-1,5,,,,Antunes (C),
2022-10-28,20:15,Paços de Ferreira,0-1,Marítimo,J11,0-1,14,Saiu 46/,,,Bastien Toma,
2022-10-28,20:15,Paços de Ferreira,0-1,Marítimo,J11,0-1,26,Saiu 83/,,,Rui Pires,
2022-10-28,20:15,Paços de Ferreira,0-1,Marítimo,J11,0-1,15,,,,Juan Delgado,
2022-10-28,20:15,Paços de Ferreira,0-1,Marítimo,J11,0-1,16,Amarelo 55 /,,,Matchoi Djaló,
2022-10-28,20:15,Paços de Ferreira,0-1,Marítimo,J11,0-1,9,Saiu 68/,,,Uilton Silva,
2022-10-28,20:15,Paços de Ferreira,0-1,Marítimo,J11,0-1,19,Saiu 83/,,,N Dri Koffi,
2022-10-28,20:15,Paços de Ferreira,0-1,Marítimo,J11,0-1,24,,,,José Oliveira,
2022-10-28,20:15,Paços de Ferreira,0-1,Marítimo,J11,0-1,21,,,,Jorge Silva,
2022-10-28,20:15,Paços de Ferreira,0-1,Marítimo,J11,0-1,3,,,,Nuno Lima,
2022-10-28,20:15,Paços de Ferreira,0-1,Marítimo,J11,0-1,4,,,,Pedro Ganchas,
2022-10-28,20:15,Paços de Ferreira,0-1,Marítimo,J11,0-1,10,Entrou 46/,,,Nico Gaitán,
2022-10-28,20:15,Paços de Ferreira,0-1,Marítimo,J11,0-1,7,Entrou 46/,,,Nigel Thomas,
2022-10-28,20:15,Paços de Ferreira,0-1,Marítimo,J11,0-1,11,Entrou 83/,,,Kayky,
2022-10-28,20:15,Paços de Ferreira,0-1,Marítimo,J11,0-1,13,Entrou 83/,,,Arthur Sales,
2022-10-28,20:15,Paços de Ferreira,0-1,Marítimo,J11,0-1,17,Entrou 68/Amarelo 73 /,,,Adrián Butzke,
2022-10-28,20:15,Paços de Ferreira,0-1,Marítimo,J11,0-1,,,,,José Mota,
2022-10-28,20:15,Paços de Ferreira,0-1,Marítimo,J11,0-1,,,59,,,Matous Trmal
2022-10-28,20:15,Paços de Ferreira,0-1,Marítimo,J11,0-1,,,5,,,Zainadine Júnior (C)
2022-10-28,20:15,Paços de Ferreira,0-1,Marítimo,J11,0-1,,,4,,,Matheus Costa
2022-10-28,20:15,Paços de Ferreira,0-1,Marítimo,J11,0-1,,,66,,,Léo Andrade
2022-10-28,20:15,Paços de Ferreira,0-1,Marítimo,J11,0-1,,,2,,,Cláudio Winck
2022-10-28,20:15,Paços de Ferreira,0-1,Marítimo,J11,0-1,,,16,Saiu 89/,,Diogo Mendes
2022-10-28,20:15,Paços de Ferreira,0-1,Marítimo,J11,0-1,,,21,Amarelo 74 /,,João Afonso
2022-10-28,20:15,Paços de Ferreira,0-1,Marítimo,J11,0-1,,,94,Amarelo 72 /,,Vitor Costa
2022-10-28,20:15,Paços de Ferreira,0-1,Marítimo,J11,0-1,,,23,Assistencia 28  /Saiu 74/,,Bruno Xadas
2022-10-28,20:15,Paços de Ferreira,0-1,Marítimo,J11,0-1,,,11,Golo 28  /Saiu 78/,,Jesús Ramírez
2022-10-28,20:15,Paços de Ferreira,0-1,Marítimo,J11,0-1,,,7,Saiu 89/,,André Vidigal
2022-10-28,20:15,Paços de Ferreira,0-1,Marítimo,J11,0-1,,,1,,,Miguel Silva
2022-10-28,20:15,Paços de Ferreira,0-1,Marítimo,J11,0-1,,,25,,,Gonçalo Cardoso
2022-10-28,20:15,Paços de Ferreira,0-1,Marítimo,J11,0-1,,,8,,,Joel Soñora
2022-10-28,20:15,Paços de Ferreira,0-1,Marítimo,J11,0-1,,,34,,,Lucho Vega
2022-10-28,20:15,Paços de Ferreira,0-1,Marítimo,J11,0-1,,,10,Entrou 74/Amarelo 90+1 /,,Stefano Beltrame
2022-10-28,20:15,Paços de Ferreira,0-1,Marítimo,J11,0-1,,,12,Entrou 89/Amarelo 90+4 /,,Edgar Costa
2022-10-28,20:15,Paços de Ferreira,0-1,Marítimo,J11,0-1,,,9,Entrou 89/,,Pablo Moreno
2022-10-28,20:15,Paços de Ferreira,0-1,Marítimo,J11,0-1,,,36,,,Percy Liza
2022-10-28,20:15,Paços de Ferreira,0-1,Marítimo,J11,0-1,,,95,Entrou 78/,,Joel Tagueu
2022-10-28,20:15,Paços de Ferreira,0-1,Marítimo,J11,0-1,,,,,,João Henriques
2022-10-24,20:15,Rio Ave,1-0,Portimonense,J10,1-0,18,,,,Jhonatan Luiz,
2022-10-24,20:15,Rio Ave,1-0,Portimonense,J10,1-0,23,,,,Josué Sá,
2022-10-24,20:15,Rio Ave,1-0,Portimonense,J10,1-0,33,,,,Aderllan Santos,
2022-10-24,20:15,Rio Ave,1-0,Portimonense,J10,1-0,4,Amarelo 36 /Saiu 46/,,,Patrick William,
2022-10-24,20:15,Rio Ave,1-0,Portimonense,J10,1-0,20,,,,Costinha,
2022-10-24,20:15,Rio Ave,1-0,Portimonense,J10,1-0,6,,,,Guga Rodrigues (C),
2022-10-24,20:15,Rio Ave,1-0,Portimonense,J10,1-0,15,Saiu 69/,,,Miguel Baeza,
2022-10-24,20:15,Rio Ave,1-0,Portimonense,J10,1-0,30,Assistencia 45+3  /Saiu 80/,,,Andreas Samaris,
2022-10-24,20:15,Rio Ave,1-0,Portimonense,J10,1-0,24,Saiu 90+2/,,,Pedro Amaral,
2022-10-24,20:15,Rio Ave,1-0,Portimonense,J10,1-0,19,,,,Yakubu Aziz,
2022-10-24,20:15,Rio Ave,1-0,Portimonense,J10,1-0,22,Golo 45+3  /Amarelo 15 /Saiu 70/,,,Emmanuel Boateng,
2022-10-24,20:15,Rio Ave,1-0,Portimonense,J10,1-0,1,,,,Magrão,
2022-10-24,20:15,Rio Ave,1-0,Portimonense,J10,1-0,13,,,,João Ferreira,
2022-10-24,20:15,Rio Ave,1-0,Portimonense,J10,1-0,3,Entrou 90+2/,,,Miguel Nóbrega,
2022-10-24,20:15,Rio Ave,1-0,Portimonense,J10,1-0,8,Entrou 80/,,,Vítor Gomes,
2022-10-24,20:15,Rio Ave,1-0,Portimonense,J10,1-0,21,,,,João Graça,
2022-10-24,20:15,Rio Ave,1-0,Portimonense,J10,1-0,27,Entrou 69/,,,Hernâni Fortes,
2022-10-24,20:15,Rio Ave,1-0,Portimonense,J10,1-0,9,Entrou 70/Amarelo 88 /,,,Leonardo Ruiz,
2022-10-24,20:15,Rio Ave,1-0,Portimonense,J10,1-0,77,,,,Fábio Ronaldo,
2022-10-24,20:15,Rio Ave,1-0,Portimonense,J10,1-0,93,Entrou 46/,,,Paulo Vitor,
2022-10-24,20:15,Rio Ave,1-0,Portimonense,J10,1-0,,,,,Luís Freire,
2022-10-24,20:15,Rio Ave,1-0,Portimonense,J10,1-0,,,32,,,Kosuke Nakamura
2022-10-24,20:15,Rio Ave,1-0,Portimonense,J10,1-0,,,18,Vermelho 30  /,,Fahd Moufi (C)
2022-10-24,20:15,Rio Ave,1-0,Portimonense,J10,1-0,,,24,,,Mohamed Diaby
2022-10-24,20:15,Rio Ave,1-0,Portimonense,J10,1-0,,,22,,,Filipe Relvas
2022-10-24,20:15,Rio Ave,1-0,Portimonense,J10,1-0,,,6,Saiu 67/,,Henrique Jocú
2022-10-24,20:15,Rio Ave,1-0,Portimonense,J10,1-0,,,3,Amarelo 37 /,,Zié Ouattara
2022-10-24,20:15,Rio Ave,1-0,Portimonense,J10,1-0,,,8,,,Ewerton
2022-10-24,20:15,Rio Ave,1-0,Portimonense,J10,1-0,,,38,Saiu 89/,,Paulo Estrela
2022-10-24,20:15,Rio Ave,1-0,Portimonense,J10,1-0,,,14,,,Moustapha Seck
2022-10-24,20:15,Rio Ave,1-0,Portimonense,J10,1-0,,,70,Saiu 67/,,Rui Gomes
2022-10-24,20:15,Rio Ave,1-0,Portimonense,J10,1-0,,,99,Saiu 89/,,Yago Cariello
2022-10-24,20:15,Rio Ave,1-0,Portimonense,J10,1-0,,,1,,,Berke Ozer
2022-10-24,20:15,Rio Ave,1-0,Portimonense,J10,1-0,,,28,Entrou 89/,,Pastor
2022-10-24,20:15,Rio Ave,1-0,Portimonense,J10,1-0,,,78,,,Vinícius Szeuczuk
2022-10-24,20:15,Rio Ave,1-0,Portimonense,J10,1-0,,,19,,,Gonçalo Costa
2022-10-24,20:15,Rio Ave,1-0,Portimonense,J10,1-0,,,27,,,Gustavo Klismahn
2022-10-24,20:15,Rio Ave,1-0,Portimonense,J10,1-0,,,11,Entrou 67/,,Anderson Oliveira
2022-10-24,20:15,Rio Ave,1-0,Portimonense,J10,1-0,,,20,Entrou 67/,,Luquinha
2022-10-24,20:15,Rio Ave,1-0,Portimonense,J10,1-0,,,35,Entrou 89/,,Bryan Róchez
2022-10-24,20:15,Rio Ave,1-0,Portimonense,J10,1-0,,,77,,,Adewale Sapara
2022-10-24,20:15,Rio Ave,1-0,Portimonense,J10,1-0,,,,,,Paulo Sérgio
2022-10-23,20:30,Vitória SC,3-2,Boavista,J10,3-2,14,,,,Bruno Varela (C),
2022-10-23,20:30,Vitória SC,3-2,Boavista,J10,3-2,13,Golo 90+3  /,,,André Amaro,
2022-10-23,20:30,Vitória SC,3-2,Boavista,J10,3-2,22,Amarelo 3 /Saiu 68/,,,Ibrahima Bamba,
2022-10-23,20:30,Vitória SC,3-2,Boavista,J10,3-2,3,,,,Mikel Villanueva,
2022-10-23,20:30,Vitória SC,3-2,Boavista,J10,3-2,28,Saiu 77/,,,Zé Carlos,
2022-10-23,20:30,Vitória SC,3-2,Boavista,J10,3-2,10,Golo 20  (g.p.)/Amarelo 56 /Saiu 68/,,,Tiago Silva,
2022-10-23,20:30,Vitória SC,3-2,Boavista,J10,3-2,21,,,,André André,
2022-10-23,20:30,Vitória SC,3-2,Boavista,J10,3-2,72,Saiu 54/,,,Afonso Freitas,
2022-10-23,20:30,Vitória SC,3-2,Boavista,J10,3-2,90,Amarelo 60 /,,,Mikey Johnston,
2022-10-23,20:30,Vitória SC,3-2,Boavista,J10,3-2,33,,,,Anderson Oliveira,
2022-10-23,20:30,Vitória SC,3-2,Boavista,J10,3-2,20,,,,Nélson da Luz,
2022-10-23,20:30,Vitória SC,3-2,Boavista,J10,3-2,63,,,,Celton Biai,
2022-10-23,20:30,Vitória SC,3-2,Boavista,J10,3-2,83,,,,Mamadou Tounkara,
2022-10-23,20:30,Vitória SC,3-2,Boavista,J10,3-2,25,,,,Ryoya Ogawa,
2022-10-23,20:30,Vitória SC,3-2,Boavista,J10,3-2,23,,,,Matheus Índio,
2022-10-23,20:30,Vitória SC,3-2,Boavista,J10,3-2,80,,,,Dani Silva,
2022-10-23,20:30,Vitória SC,3-2,Boavista,J10,3-2,98,Entrou 68/Golo 87  /,,,Nicolas Janvier,
2022-10-23,20:30,Vitória SC,3-2,Boavista,J10,3-2,7,Entrou 54/Assistencia 90+3  /,,,Rúben Lameiras,
2022-10-23,20:30,Vitória SC,3-2,Boavista,J10,3-2,9,Entrou 68/,,,Alisson Safira,
2022-10-23,20:30,Vitória SC,3-2,Boavista,J10,3-2,11,Entrou 77/,,,Jota Silva,
2022-10-23,20:30,Vitória SC,3-2,Boavista,J10,3-2,,,,,Moreno,
2022-10-23,20:30,Vitória SC,3-2,Boavista,J10,3-2,,,1,,,Rafael Bracali (C)
2022-10-23,20:30,Vitória SC,3-2,Boavista,J10,3-2,,,2,,,Reggie Cannon
2022-10-23,20:30,Vitória SC,3-2,Boavista,J10,3-2,,,23,Golo 45+3  /Amarelo 17 /,,Vincent Sasso
2022-10-23,20:30,Vitória SC,3-2,Boavista,J10,3-2,,,70,,,Bruno Onyemaechi
2022-10-23,20:30,Vitória SC,3-2,Boavista,J10,3-2,,,79,Assistencia 45+3  /,,Pedro Malheiro
2022-10-23,20:30,Vitória SC,3-2,Boavista,J10,3-2,,,24,Amarelo 74 /Saiu 77/,,Sebastián Pérez
2022-10-23,20:30,Vitória SC,3-2,Boavista,J10,3-2,,,42,Amarelo 52 /,,Gaius Makouta
2022-10-23,20:30,Vitória SC,3-2,Boavista,J10,3-2,,,19,Vermelho 43  /,,Ricardo Mangas
2022-10-23,20:30,Vitória SC,3-2,Boavista,J10,3-2,,,8,Amarelo 68 /,,Bruno Lourenço
2022-10-23,20:30,Vitória SC,3-2,Boavista,J10,3-2,,,59,Amarelo 52 /Saiu 65/,,Martim Tavares
2022-10-23,20:30,Vitória SC,3-2,Boavista,J10,3-2,,,7,Saiu 65/,,Kenji Gorré
2022-10-23,20:30,Vitória SC,3-2,Boavista,J10,3-2,,,12,,,César
2022-10-23,20:30,Vitória SC,3-2,Boavista,J10,3-2,,,4,,,Robson Reis
2022-10-23,20:30,Vitória SC,3-2,Boavista,J10,3-2,,,20,,,Filipe Ferreira
2022-10-23,20:30,Vitória SC,3-2,Boavista,J10,3-2,,,6,Entrou 77/Amarelo 90+1 /,,Ibrahima Camará
